1150,在一定生产条件下，生产单位产品或零件所消耗的材料总重量,
1151,材料工艺性消耗,
1152,产品或零件在制造过程中，由于工艺需要而损耗的材料如铸件的浇、冒口，锻件的烧损量，棒料等的锯口、切口等,
1153,材料利用率,
1154,产品或零件的净重占其材料工艺定额的百分比,
1155,设备负荷率,
1156,设备的实际工作时间占其台时基数的百分比,
1157,加工误差,
1158,零件加工后的实际几何参数（尺寸、形状和位置）对理想几何参数的偏离程度,
1159,加工精度,
1160,零件加工后的实际几何参数（尺寸、形状和位置）对理想几何参数的符合程度,
1161,加工经济精度,
1162,在正常加工条件下（采用符合质量标准的设备、工艺装备和标准技术等级的工人，不延长加工时间）所能保证的加工精度,
1163,表面粗糙度,
1164,工件表面的粗糙层度,
1165,工艺文件,
1166,工艺路线表,
1167,描述产品或零、部件工艺路线的一种工艺文件,
1168,车间分工明细表,
1169,按产品各车间应加工（或装配）的零、部件一览表,
1170,工艺过程卡片,
1171,工序为单位简要说明产品或零、部件的加工（或装配）过程的一种工艺文件,
1172,工艺卡片,
1173,按产品或零、部件的某一工艺阶段编制的一种工艺文件它工序为单元，详细说明产品,
1174,（或零、部件）在某一工艺阶段中的工序号、工序名称、工序内容、工艺参数、操作要求及所用设备和工艺装备等,
1175,工序卡片,
1176,在工艺过程卡片或工艺卡片的基础上，按每道工序所编制的一种工艺文件，一般具有工序简图，并详细说明该工序的每个工步的加工（或装配）内容、工艺参数、操作要求及所用设备和工艺装备等,
1177,典型工艺过程卡片,
1178,具有相似结构和工艺特征的一组零部件所能通用的工艺过程卡片,
1179,典型工艺卡片,
1180,具有相似结构和工艺特征的一组零部件所能通用的工艺卡片,
1181,典型工序卡片,
1182,具有相似结构和工艺特征的一组零部件所能通用的工序卡片,
1183,工艺守则,
1184,某一专业工种所通用的一种基本操作规程,
1185,工艺附图,
1186,附在工艺规程上用说明产品或零、部件加工或装配的简图或图表,
1187,毛坯图,
1188,供制造毛坯用的，表明毛坯材料、形状、尺寸和技术要求的图样,
1189,装配系统图,
1190,表明产品零、部件相互装配关系及装配流程的示意图,
1191,工艺关键件明细表,
1192,填写产品中所有工艺关键件的图号、名称和关键内容等的一种工艺文件,
1193,外协件明细表,
1194,填写产品中所有工艺外协件的图号、各称和加工内容等的一种工艺文件,
1195,专用工艺装备明细表,
1196,填写产品在生产过程中所需要的全部专用工艺装备的编号、名称、使用零（部）件图号等的一种工艺文件,
1197,外购工具明细表,
1198,填写产品在生产过程中所需购买的全部刀具、量具等的名称、规格与精度、使用零（部）件图号的一种工艺文件,
1199,企业标准工具明细表,
1200,填写产品在生产过程中所需的全部本企业标准工具的名称、规格与精度，使用零（部）件图号的一种工艺文件,
1201,工位器具明细表,
1202,填写产品在生产过程中所需的全部工位器具的编号、名称、使用零（部）件图号的一种工艺文件,
1203,材料消耗工艺定额明细表,
1204,填写产品零件在制造过程中所需消耗的各种材料的名称、牌号、规格、重量等的一种工艺文件,
1205,材料消耗工艺定额汇总表,
1206,将“材料消耗工艺定额明细表”中的各种材料按单台产品汇总填列的一种工艺文件,
1207,工艺试验报告,
1208,说明对新的工艺方案或工艺方法的试验过程，并对试验结果进行分析和提出处理意见的一种工艺文件,
1209,工艺总结,
1210,新产品经过试生产后，工艺人员对工艺准备阶段的工作和工艺、工装的试用情况进行记述，并提出处理意见的一种工艺文件,
1211,工艺文件目录,
1212,产品所有工艺文件的清单,
1213,工艺文件更改通知单,
1214,更改工艺文件的联系单和凭证,
1215,临时脱离工艺通知单,
1216,由于客观条件限制，暂时不能按原定工艺规程加工或装配，在规定的时间或批量内允许改,
1217,变工艺路线或工艺方法的联系单和凭证,
1218,工艺装备与工件装夹,
1219,专用工艺装备,
1220,专为某一产品所用的工艺装备,
1221,通用工艺装备,
1222,能为几种产品所共用的工艺装备,
1223,标准工艺装备,
1224,已纳入标准的工艺装备,
1225,夹具,
1226,用装夹工件（和引导刀具）的装置,
1227,模具,
1228,用限定生产对象的形状和尺寸的装置,
1229,刀具,
1230,能从工件上切除多余材料或切断材料的带刃工具,
1231,计量器具,
1232,用直接或间接测出被测对象量值的工具、仪器、仪表等,
1233,辅具（机床辅具）,
1234,用连接刀具与机床的工具,
1235,钳工工具,
1236,各种钳工作业所用工具的总称,
1237,工位器具,
1238,在工作地或仓库中用存放生产对象或工具用的各种装置,
1239,装夹,
1240,将工件在机床上或夹具中定位、夹紧的过程,
1241,定位,
1242,确定工件在机床上或夹具中占有正确位置的过程,
1243,夹紧（卡夹）,
1244,工件定位后将其固定，使其在加工过程中保持定位位置不变的操作,
1245,找正,
1246,用工具（和仪表）根据工件上有关基准，找出工件在划线、加工或装配时的正确位置的过程,
1247,调整刀具切削刃相对工件或夹具的正确位置的过程,
1248,粗加工,
1249,从坯料上切除较多余量，所能达到的精度和表面粗糙度都比较低的加工过程,
1250,精加工,
1251,从工件上切除较少余量，所得精度和表面粗糙度都比较高的加工过程,
1252,配作,
1253,已加工件为基准，加工与其相配的另一工件，或将两个（或两个上）工件组合在一起进行加工的方法,
1254,孔加工,
1255,钻孔,
1256,用钻头在实体材料上加工孔的方法,
1257,扩孔,
1258,用扩孔工具扩大工件孔径的加工方法,
1259,锪孔,
1260,用锪削方法加工平底或锥形沉孔,
1261,冲孔,
1262,用冲模在工件或板料上冲切孔的方法,
1263,外园加工,
1264,车外园,
1265,用车削方法加工工件的外园表面,
1266,磨外园,
1267,用磨削方法加工工件的外园表面,
1268,平面加工,
1269,车平面,
1270,用车削方法加工工件的平面,
1271,铣平面,
1272,用铣削方法加工工件的平面,
1273,刨平面,
1274,用刨削方法加工工件的平面,
1275,磨平面,
1276,用磨削方法加工工件的平面,
1277,槽加工,
1278,车槽,
1279,用车削方法加工工件的槽,
1280,铣槽,
1281,用铣槽方法加工工件的槽,
1282,拉槽,
1283,用拉削方法加工工件的槽或键槽,
1284,螺纹加工,
1285,车螺纹,
1286,用螺纹车刀切出工件的螺纹,
1287,滚压螺纹,
1288,用一付螺纹滚轮，滚轧出工件的螺纹,
1289,搓螺纹,
1290,用一对螺纹模板（搓丝板）轧制出工件的螺纹,
1291,攻螺纹,
1292,用丝锥加工工件的内螺纹,
1293,套螺纹,
1294,用板牙或螺纹切头加工工件的螺纹,
1295,磨螺纹,
1296,用单线或多线砂轮磨削工件的螺纹,
1297,齿面加工,
1298,铣齿,
1299,用铣刀或铣刀盘按成形法或展成法加工齿轮或齿条等的齿面,
1300,滚齿,
1301,用齿轮滚刀按展成法加工齿轮、蜗轮等的齿面,
1302,刨齿,
1303,用刨齿刀加工直齿园柱齿轮、锥齿轮或齿条等的齿面,
1304,插齿,
1305,用插齿刀按展成法或成形法加工内、外齿轮或齿条等的齿面,
1306,成形面加工,
1307,车成形面,
1308,用成形车刀、车刀按成形法或仿形法等车削工件的成形面,
1309,铣成形面,
1310,用成形铣刀、铣刀按成形法或仿形法等铣削工件的成形面,
1311,磨成形面,
1312,用成形砂轮、砂轮按成形法或仿形法等磨削工件的成形面,
1313,电加工成形面,
1314,用电火花成形、电解成形等方法加工工件的成形面,
1315,滚花,
1316,用滚花工具在工件表面上滚压出花纹的加工,
1317,倒角,
1318,把工件的棱角切削成一定斜面的加工,
1319,倒园角,
1320,把工件的棱角切削成园弧面的加工,
1321,钻中心孔,
1322,用中心钻在工件的端面加工定位孔,
1323,冷作,
1324,排料（排样）,
1325,在板料或条料上合理安排每个坯件下料位置的过程,
1326,放样,
1327,根据构件图样，用 1：1 的比例（或一定的比例）在放样台（或平板）上画出其所需图形的过程,
1328,展开,
1329,将构件的各个表面依次摊开在一个平面上的过程,
1330,号料,
1331,根据图样或利用样板、样杆等直接在材料上划出形状和加工界限的过程,
1332,切割,
1333,把板材或型材等切成所需形状和尺寸的坯料或工件的过程,
1334,剪切,
1335,通过两剪刃的相对运动，切断材料的方法,
1336,弯形,
1337,将坯料弯成所需形状的加工方法,
1338,压弯,
1339,用模具或压弯设备将坯料弯成所需形状和加工方法,
1340,拉弯,
1341,坯料在受拉状态下沿模具弯曲成形的方法,
1342,滚弯,
1343,通过旋转辊轴使坯料弯曲成形的方法,
1344,热弯,
1345,将坯料在热状态下弯曲成形的方法,
1346,弯管,
1347,将管材弯曲成形的方法,
1348,热成形,
1349,使坯料或工件在热状态下成形的方法,
1350,胀形,
1351,板料或空心坯料在双向拉应力作用下，使其产生塑性变形取得所需制件的成形方法,
1352,扩口,
1353,将管件或空心制件的端部径向尺寸扩大的加工方法,
1354,缩口,
1355,将管件或空心制件的端部加压，使其径向尺寸缩小的加工方法,
1356,缩颈,
1357,将管件或空心制件的局部加压，使其径向尺寸缩小的加工方法,
1358,咬缝（锁接）,
1359,将薄板的边缘相互折转扣合压紧的连接方法,
1360,收边,
1361,使工件单边起皱收缩而弯曲成形的方法,
1362,扭曲,
1363,将坯料的一部分与另一部分相对扭转一定角度的加工方法,
1364,拼接,
1365,将坯料小拼整的方法,
1366,卷边,
1367,将工件边缘卷成园弧的方法,
1368,折边,
1369,将工件边缘压扁成叠边或压弯成一定几何形状的加工方法,
1370,翻边,
1371,将板件边缘或管件（或空心制件）的口部进行折边或翻扩的加工方法,
1372,修边,
1373,对板件的边缘进行修整加工的方法,
1374,矫正（校形）,
1375,消除材料或制件的弯曲、翘曲、凸凹不平的加工方法,
1376,校直,
1377,消除材料或制件弯曲的加工方法,
1378,校平,
1379,消除板材或平板制件的翘曲、局部凸凹不平的加工方法,
1380,钳工,
1381,划线,
1382,在毛坯或工件上，用划线工具划出待加工部位的轮廓线或作为基准的点、线,
1383,打样冲眼,
1384,在毛坯或工件划线后，在中心线或辅助线上用样冲打出冲点的方法,
1385,锯削,
1386,用锯对材料或工件进行切断或切削加工的方法,
1387,錾削,
1388,用锤打击錾子对金属工件进行切削加工的方法,
1389,锉削,
1390,用锉刀对工件进行切削加工的方法,
1391,堵孔,
1392,按工艺要求堵住工件上某些工艺孔,
1393,标记,
1394,在毛坯或工件上做出规定的记号,
1395,去毛刺,
1396,清险工件已加工部位周围所形成的刺状物或飞边,
1397,倒钝锐边,
1398,除去工件上尖锐棱角的过程,
1399,砂光,
1400,用砂布或砂线磨光工件表面的过程,
1401,除锈,
1402,将工件表面上的锈蚀除去的过程,
1403,清洗,
1404,用清洗剂清除产品或工件上的油污、灰尘等脏物的过程,
1405,装配与试验,
1406,配套,
1407,将待装配产品的所有零、部件配备齐全,
1408,部装,
1409,把零件装配成部件的过程,
1410,总装,
1411,把零件和部件装配成最终产品的过程,
1412,调整装配法,
1413,在装配时用改变产品中可调整零件的相对位置或选用合适的调整达到装配精度的方法,
1414,修配装配法,
1415,在装配时修去指定零件上预留修配量达到装配精度的方法,
1416,互换装配法,
1417,在装配时各配合零件不经修理、选择或调整即可达到装配精度的要求,
1418,分组装配法,
1419,在成批或大量生产中，将产品各配合副的零件按实测尺寸分组，装配时按组进行互换装配达到装配精度的方法,
1420,试装,
1421,为保证产品总装质量而进行的各连结部位的局部试验性装配,
1422,型式试验,
1423,根据新产品试制鉴定大纲或设计要求，对新产品样机的各项质量指标所进行的全面试验或检验,
1424,性能试验,
1425,为测定产品或其部件的性能参数而进行的各种试验,
1426,按照规定的使用条件（或模拟其使用条件）和要求，对产品或其零、部件的寿命指标所进行的试验,
1427,破坏性试验,
1428,所规定的条件和要求，对产品或其零、部件进行直到破坏为止的试验,
1429,温度试验,
1430,在规定的温度条件下，对产品或其零、部件进行的试验,
1431,压力试验,
1432,在规定的条件和要求，对产品所产生的噪声大小进行测定的试验,
1433,噪声试验,
1434,按规定的压力条件下，对产品或其零、部件所进行的试验,
1435,电气试验,
1436,将机器的电气部分安装后，按电气系统性能要求所进行的试验,
1437,漆封,
1438,对产品中不准随意拆卸或调整的部位，在产品装调合格后，用漆加封的措施,
1439,铅封,
1440,产品装调合格后，用铅将其指定部位封住的措施,
1441,启封,
1442,将封装的零、部件或产品打开的过程,
1443,计算机数控（ CNC）,
1444,用存贮程序计算机代替数控装置，按照计算机中的控制程序来执行一部分或全部数控功能的数字控制系统,
1445,直接数控（ DNC）,
1446,用一台大型通用计算机（或中央计算机）输出的数据直接供给一群（几台到几百台）数控机床，控制各台机床自动地完成各自工作的数字控制系统（同“群控” ）,
1447,计算机辅助设计（ CAD）,
1448,通过向计算机输入设计资料，由计算机自动地编制程序、优化设计方案并绘制产品或零件图的过程,
1449,计算机辅助工艺规程编制（ CAPP）,
1450,通过向计算机输入被加工零件的原始数据、加工条件和加工要求，由计算机自动地进行编,
1451,码、编程直至最后输出经过优化的工艺规程卡片的过程,
1452,计算机辅助制造（ CAM ）,
1453,利用计算机分级结构将产品的设计信息自动地转换成制造信息，控制产品的加工、装配、检验、试验、包装等全过程及与这些过程有关的全部物流系统和初步的生产调度,
1454,柔性制造系统（ FMS）,
1455,利用计算机控制系统和物料输送系统，把若干台设备联系起来，形成没有固定的加工顺序节拍，在加工完一定批量的某种工件后，能在不停机调整的情况下，自动地向另一种工件转换的自动化制造系统,
1456,工业机器人,
1457,一种可编程的自动化机械操纵器它具有几个自由度和象人一样的手臂与手指，能在较大的范围内模仿人的操作进行连续工作,
1458,管理信息系统,
1459,对企业管理中的各个部分和分支的计划、实施和控制等各级活动提供精确而及时的管理决定信息，实现对企业全面有效管理的信息加工系统,
1460,自动化仓库,
1461,能自动地控制物质流和信息流的仓库这种仓库使用由计算机控制的具有堆码起重机和传送器的自动搬运设备及在多层建筑中的自动储存室它能自动及时修正储备信息，并且对进、出库物品和需要储备的物品都能及时反映出来,
1462,无人化制造系统（ UWS）,
1463,从毛坯制造到成品包装入库全部生产过程都由计算机控制的全盘自动化的制造系统 （同“无人化工厂”）,
1464,PT《现代塑料》是由弗戈工业媒体和美国Gardner出版公司全面合作出版的B2B期刊,
1465,是《Plastic Technology》的中文版,
1466,创刊于2002年,
1467,主要面向电子、电气、汽车、包装、建筑、医疗、交通等应用领域,
1468,改性塑料和塑料机械、各行业协会和科研院所的广大工程技术人员和决策层,
1469,PT《现代塑料》又在原有期刊专业出版的基础之上,
1470,PT塑料,
1471,每年举办如国际汽车聚合物技术年会是专注于塑料行业的专业整合媒体品牌,
1472,MM《现代制造》中文版由弗戈工业媒体创刊于1996年,
1473,其封面题字由科学家钱伟长先生书写,
1474,专注于金属加工、新自动化、驱动、物流和通用设备,
1475,2008年MM《现代制造》成为工业领域第一本周刊,
1476,2013年荣膺国家新闻出版广电总局评选的“百强期刊”称号,
1478,MM《现代制造》又在原有期刊出版的基础之上,
1479,举办十余场如中国国际金属加工高峰论坛、MM·新自动化论坛,
1480,PP《现代包装》是弗戈工业媒体旗下的为食品、饮料与乳品、医药和日化,
1481,等行业提供行业资讯、技术支持、设备信息和管理理念等的行业期刊,
1482,锑（antimony）,
1483,金属元素,
1484,元素符号Sb,
1485,原子序数51,
1486,银白色有光泽硬而脆的金属（常制成棒、块、粉等多种形状）,
1487,有鳞片状晶体结构,
1488,在潮湿空气中逐渐失去光泽,
1489,强热则燃烧成白色锑的氧化物,
1490,易溶于王水,
1491,溶于浓硫酸,
1492,相对密度6.68,
1493,熔点630℃,
1494,沸点1635℃,
1495,原子半径为1.28?,
1496,电负性2.2,
1497,锑在自然界中主要存在于硫化物矿物辉锑矿（Sb2S3）中,
1498,已知锑化合物在古代就用作化妆品,
1499,金属锑在古代也有记载,
1500,但那时却被误认为是铅,
1502,人们知道了锑是一种化学元素,
1504,中国已成为世界上最大的锑及其化合物生产国,
1505,而其中大部分又都产自湖南省冷水江市的锡矿山,
1506,锑的工业制法是先焙烧,
1507,再用碳在高温下还原,
1508,或者是直接用金属铁还原辉锑矿,
1509,铅酸电池中所用的铅锑合金板,
1510,锑与铅和锡制成合金可用来提升焊接材料、子弹及轴承的性能,
1511,锑化合物是用途广泛的含氯及含溴阻燃剂的重要添加剂,
1512,锑在新兴的微电子技术中也有着它的广泛用途,
1513,如AMD显卡制造,
1514,"锡（Tin, 元素符号Sn）是一种金属元素",
1515,无机物,
1516,普通形态的白锡是一种有银白色光泽的的低熔点金属,
1517,在化合物中是二价或四价,
1518,常温下不会被空气氧化,
1519,自然界中主要二氧化物（锡石）和各种硫化物（例如硫锡石）的形式存在,
1520,锡是大名鼎鼎的“五金”——金、银、铜、铁、锡之一,
1522,人们便发现并使用锡了,
1524,便常发掘到一些锡壶、锡烛台之类锡器,
1527,锡器的使用已十分普遍了,
1529,也发现有锡制的日常用品,
,钻头和扩孔钻是一样的东西，不过是发挥的作用不同罢了，都是利用切削刃进行钻削；钻头钻底孔，扩孔钻把钻头钻的底孔加以扩大,
,钻削是孔加工的一种基本方法，钻孔经常在钻床和车床上进行，也可以在镗床或铣床上进行,
,常用的钻床有台式钻床、立式钻床和摇臂钻床,
,切削刃是一种工具,
,前后刀面的交线，它担负主要的切削工作也叫主切削刃或主刀刃,
,它提高切削效率、刀具寿命和降低加工制造成本，一直是金属切削研究的主要目标,
,近年来，不诱钢、高温合金、铁合金及复合材料等难加工材料零件广泛应用于工程领域中，这些零件在切削加工时都存在着刀具寿命低和可靠性不稳定的问题而急需提高刀具的切削性能,
,刀具是机械制造中用于切削加工的工具，又称切削工具,
,绝大多数的刀具是机用的，但也有手用的,
,由于机械制造中使用的刀具基本上都用于切削金属材料，所以“刀具”一词一般就理解为金属切削刀具,
,切削木材用的刀具则称为木工刀具,
,还有特别应用的一类刀具，用于地质勘探、打井、矿山钻探，称为矿山刀具,
,加工精度是加工后零件表面的实际尺寸、形状、位置三种几何参数与图纸要求的理想几何参数的符合程度,
,理想的几何参数，对尺寸而言，就是平均尺寸；对表面几何形状而言，就是绝对的圆、圆柱、平面、锥面和直线等；对表面之间的相互位置而言，就是绝对的平行、垂直、同轴、对称等,
,零件实际几何参数与理想几何参数的偏离数值称为加工误差,
,工件，制造过程中的一个产品部件,
,也叫制件、作件、课件、五金件等,
,螺纹联接，是指用螺纹件（或被连接件的螺纹部分）将被连接件连成一体的可拆卸连接,
,常用的螺纹连接件有螺栓、螺柱、螺钉和紧定螺钉等，多为标准件,
,采用螺栓连接时，无需在被连接件上切制螺纹，亦不受被连接件材料的限制，构造简单，装拆方便，但一般情况下需要从被连接件的两边进行装配,
,根据传力方式的不同，可分为受拉连接和受剪连接,
,螺钉连接多用于受结构限制而不能用螺栓的场合,
,螺钉连接不能用螺母，且有光整的外露表面，但不宜用于经常装拆的场合，以免损坏被连接件的螺纹孔,
,用紧定螺钉连接时，紧定螺钉旋入被连接件之一的螺纹孔中，其末端顶住另一被连接零件，以固定两个零件的相对位置，并可传递不大的力或力矩,
,深孔钻头都是采用内排屑，焊接式深孔钻头的刀片是不可以调换的钻头,
,垫铁是生产线上不可缺少的重要部件,
,它放于机械下面，支撑机械重量，具有减震的功能，是常见的用于数控机床衰减机器自身的振动，减少振动力外传，它会阻止振动力的传入，还可调节机床水平高度,
,广泛应用在各种加工设备、食品机械生产线,
,刨削加工是用刨刀对工件作水平相对直线往复运动的切削加工方法，主要用于零件的外形加工,
,刨削加工的精度可以达到IT10~IT8，表面粗糙度Ra为6.3~1.6um,
,机床加工指靠机床保证刀具与卡具的相对运动关系，同时用刀具（或者其他工具）加工安装在卡具上工件的过程,
,但是这一过程并不一定是切削加工 也可能是压力加工,
,比如在车床上进行滚花或者旋压,
,表面粗糙度(surface roughness)是指加工表面具有的较小间距和微小峰谷的不平度,
,其两波峰或两波谷之间的距离（波距）很小（在1mm以下），它属于微观几何形状误差,
,表面粗糙度越小，则表面越光滑,
,表面粗糙度一般是由所采用的加工方法和其他因素所形成的，例如加工过程中刀具与零件表面间的摩擦、切屑分离时表面层金属的塑性变形以及工艺系统中的高频振动等,
,由于加工方法和工件材料的不同，被加工表面留下痕迹的深浅、疏密、形状和纹理都有差别,
,表面粗糙度与机械零件的配合性质、耐磨性、疲劳强度、接触刚度、振动和噪声等有密切关系，对机械产品的使用寿命和可靠性有重要影响,
,一般标注采用Ra,
,相关的规范有“GB/T 1031-2009《表面结构 轮廓法 表面粗糙度参数及其数值》”和“GB/T 131-2006 (ISO 1302:2002)《表面结构的表示法》”,
,非金属材料指具有非金属性质（导电性导热性差）的材料,
,自19世纪以来，随着生产和科学技术的进步，尤其是无机化学和有机化学工业的发展，人类以天然的矿物、植物、石油等为原料，制造和合成了许多新型非金属材料，如水泥、人造石墨、特种陶瓷、合成橡胶、合成树脂（塑料）、合成纤维等,
,这些非金属材料因具有各种优异的性能，为天然的非金属材料和某些金属材料所不及，从而在近代工业中的用途不断扩大，并迅速发展,
,"用切削工具(包括刀具、磨具和磨料)把坯料或工件上多余的材料层切去成为切屑,使工件获得规定的几何形状、尺寸和表面质量的加工方法",
,材料密度是材料在特定的体积状态下，单位体积的质量,
,按照材料体积状态的不同，材料密度可分为实际密度、表观密度和堆积密度等,
,微电子技术是随着集成电路，尤其是超大型规模集成电路而发展起来的一门新的技术,
,其发展的理论基础是19世纪末到20世纪30年代期间建立起来的现代物理学,
,微电子技术包括系统电路设计、器件物理、工艺技术、材料制备、自动测试以及封装、组装等一系列专门的技术，微电子技术是微电子学中的各项工艺技术的总和,
,数控机床辅助装置是保证充分发挥数控机床功能所必需的配套装置，常用的辅助装置包括:气动、液压装置，排屑装置，冷却、润滑装置，回转工作台和数控分度头，防护，照明等各种辅助装置,
,数控机床是一种装有程序控制系统的自动化机床，能够根据已编好的程序，使机床动作并加工零件,
,这种系统的给定量是按照一定的时间函数变化的，如程序控制机床的程序控制系统的输出量应与给定量的变化规律相同,
,一种金属与另一种或几种金属或非金属经过混合熔化，冷却凝固后得到的具有金属性质的固体产物,
,金属零件，指以金属材料来制造的各种规格与形状的金属块、金属棒、金属管等的合称,
,滚花是在金属制品的捏手处或其他工作外表滚压花纹的机械工艺，主要是防滑用,
,一维空间物件（如线）及二维空间物件（如正方形）都是零体积的,
,高温合金是指以铁、镍、钴为基，能在600℃以上的高温及一定应力作用下长期工作的一类金属材料，具有优异的高温强度，良好的抗氧化和抗热腐蚀性能，良好的疲劳性能、断裂韧性等综合性能，又被称为“超合金，”主要应用于航空航天领域和能源领域,
,物理效应主要是指机械冲刷、冲蚀作用和原子扩散,
,化学结合主要指元素的固溶、脱溶和反应新相的生成,
,该两种作用决定了高铬铁一灰铁双金属结合区的组织特征,
,窑炉是用耐火材料砌成的用以煅烧物料或烧成制品的设备,
,厚度小于1微米的膜材料，称为薄膜材料,
,用冲头或凸模对放置在凹模中的坯料加压，使之产生塑性流动，从而获得相应于模具的型孔或凹凸模形状的制件的一种压力加工方法,
,挤压时，坯料产生三向压应力，即使是塑性较低的坯料，也可被挤压成形,
,硬铝合金属热处理可强化铝合金，包括铝-铜-镁系和铝-铜-锰系合金,
,硬铝合金由于相对密度小、质量轻及强度高等优点，在航空及航天等领域应用非常广泛，其表面处理多采用成本相对较低、膜层质量较好的硫酸阳极氧化工艺,
,然而，由于种种原因，硬铝合金经硫酸阳极氧化、黑色填充后经常出现表面起白点现象，影响零件的外观质量，这种现象时有时无，没有规律性，从生产中搜集的数据分析来看，经过机加工的硬铝合金件表面起白点较多,
,为提高产品质量，解决铝合金阳极氧化表面起白点问题，要查明原因并提出解决办法,
,硫酸是一种无机化合物，化学式是H2SO4，硫的最重要的含氧酸,
,纯净的硫酸为无色油状液体，10.36℃时结晶，通常使用的是它的各种不同浓度的水溶液，用塔式法和接触法制取,
,前者所得为粗制稀硫酸，质量分数一般在75%左右；后者可得质量分数98.3%的浓硫酸，沸点338℃，相对密度1.84,
,硫酸是一种最活泼的二元无机强酸，能和绝大多数金属发生反应,
,高浓度的硫酸有强烈吸水性，可用作脱水剂，碳化木材、纸张、棉麻织物及生物皮肉等含碳水化合物的物质,
,与水混合时，亦会放出大量热能,
,其具有强烈的腐蚀性和氧化性，故需谨慎使用,
,是一种重要的工业原料，可用于制造肥料、药物、炸药、颜料、洗涤剂、蓄电池等，也广泛应用于净化石油、金属冶炼以及染料等工业中,
,常用作化学试剂，在有机合成中可用作脱水剂和磺化剂,
,热处理是指材料在固态下，通过加热、保温和冷却的手段，以获得预期组织和性能的一种金属热加工工艺,
,在从石器时代进展到铜器时代和铁器时代的过程中，热处理的作用逐渐为人们所认识,
,早在公元前770至前222年，中国人在生产实践中就已发现，钢铁的性能会因温度和加压变形的影响而变化,
,白口铸铁的柔化处理就是制造农具的重要工艺,
,钽是一种金属元素，原子序数为73，化学符号Ta，元素对应的单质为钢灰色金属，具有极高的抗腐蚀性，无论是在冷和热的条件下，对盐酸、浓硝酸及“王水”都不反应,
,钽主要存在于钽铁矿中，同铌共生,
,钽的硬度适中，富有延展性，可以拉成细丝式制薄箔,
,其热膨胀系数很小,
,钽有非常出色的化学性质，具有极高的抗腐蚀性,
,可用来制造蒸发器皿等，也可做电子管的电极、整流器、电解电容,
,医疗上用来制成薄片或细线，缝补破坏的组织,
,虽然钽的抗腐蚀性很强，但是其抗腐蚀性是由于表面生成稳定的五氧化二钽（Ta?O?）保护膜,
,拉应力就是物体对使物体有拉伸趋势的外力的反作用力,
,家用电器（HEA）主要指在家庭及类似场所中使用的各种电器和电子器具,
,又称民用电器、日用电器,
,家用电器使人们从繁重、琐碎、费时的家务劳动中解放出来，为人类创造了更为舒适优美、更有利于身心健康的生活和工作环境，提供了丰富多彩的文化娱乐条件，已成为现代家庭生活的必需品,
,家用电器问世已有近百年历史，美国被认为是家用电器的发祥地,
,家用电器的范围，各国不尽相同，世界上尚未形成统一的家用电器分类法 ，有的国家将照明器具列为家用电器的一类，将声像电器列入文娱器具，而文娱器具还包括电动电子玩具,
,粘胶纤维（Viscose fibre），简称粘纤，又名黏胶丝，人造纤维的一种,
,粘胶纤维是人造纤维的主要品种，是中国产量第二大的化纤品种，其主要原料是化学浆粕，包括棉浆粕和木浆粕两种，通过化学反应将天然纤维素分离出来再生而成，国内所用原料主要是棉浆粕.,
,粘胶纤维吸湿性好，易于染色，不易起静电，有较好的可纺性能，被广泛应用于各类纺织、服装等领域,
,尼龙是美国杰出的科学家卡罗瑟斯(Carothers)及其领导下的一个科研小组研制出来的，是世界上出现的第一种合成纤维，尼龙是聚酰胺纤维（锦纶）的一种说法,
,尼龙的出现使纺织品的面貌焕然一新，它的合成是合成纤维工业的重大突破，同时也是高分子化学的一个非常重要里程碑,
,聚丙烯腈或丙烯腈含量大于85%（质量百分比）的丙烯腈共聚物制成的合成纤维,
,入库业务分为到达货物接收和货物的验收入库两个主要环节,
,货物入库管理按货物的交接方式分为提货入库（到车站、码头、民航、邮局或者生产厂、流通企业提取货物并运输入库）和货主自己送货入库；按运输工具分为铁路专线到货和汽车运输到货；按货物交接人分为承运单位和供货单位,
,组织货物的卸车，理货员验收确认无误，将货物入库信息输入计算机系统，由计算机系统生成货位指派信息，仓库的管理根据货位指派信息将货物组织入库码放或者上货架,
,入库按照性质可分为正常入库、退货入库（冲货）、调拨入库等,
,电视机是指根据人眼的视觉暂留特性和视觉心理，利用电子技术传送活动的图像画面和音频信号的设备，即电视接收机,
,也是重要的广播和视频通信工具,
,电视机的基本系统由摄像、传输和显像3部分组成,
,电视机最早由英国工程师约翰·洛吉·贝尔德在1925年发明，电视系统工作过程是发送端把景物的各个微细部分按亮度和色度转换为电信号后，顺序传送,
,在接收端按相应几何位置显现各微细部分的亮度和色度来重现整幅原始图像,
